query_id,dam_size_gb,table_size_gb,migration_size_gb,migration_duration_ns
16,12.5,7.5,0.4531216798350215,66530995.0
16,12.5,8.75,0.4531216798350215,84958704.0
16,12.5,10.0,0.4531216798350215,60513684.0
16,12.5,11.25,0.4531216798350215,74014401.0
17,2.5,1.5,0.33697673957794905,14725755.0
17,2.5,1.75,1.7294914592057467,71195549.0
17,2.5,2.0,2.0006817104294896,82345179.0
17,2.5,2.25,2.010155667550862,82740765.0
17,5.0,3.0,2.010155667550862,82698775.0
17,5.0,3.5,2.010155667550862,82724515.0
17,5.0,4.0,3.6681411480531096,150188141.0
17,5.0,4.5,3.6681411480531096,150219360.0
17,7.5,4.5,3.6681411480531096,150188811.0
17,7.5,5.25,3.6681411480531096,150235530.0
17,7.5,6.0,3.6681411480531096,150185235.0
17,7.5,6.75,3.6681411480531096,150195887.0
17,10.0,6.0,3.6681411480531096,150413112.0
17,10.0,7.0,3.6681411480531096,150175025.0
17,10.0,8.0,3.6681411480531096,150189894.0
17,10.0,9.0,3.6681411480531096,150198123.0
17,12.5,7.5,3.6681411480531096,150233292.0
17,12.5,8.75,3.6681411480531096,150171332.0
17,12.5,10.0,3.6681411480531096,150193751.0
17,12.5,11.25,3.6681411480531096,150187131.0
18,2.5,1.5,1.426839699037373,59078348.0
18,2.5,1.75,1.6693014847114682,69157159.0
18,2.5,2.0,1.6693014847114682,69161949.0
18,2.5,2.25,2.086480231024325,86132402.0
18,5.0,3.0,2.5052636610344052,103192724.0
18,5.0,3.5,2.5052636610344052,103149964.0
18,5.0,4.0,2.5052636610344052,103167724.0
18,5.0,4.5,2.5052636610344052,103115155.0
18,7.5,4.5,2.5052636610344052,103133054.0
18,7.5,5.25,2.5052636610344052,103134674.0
18,7.5,6.0,2.5052636610344052,103223099.0
18,7.5,6.75,2.5052636610344052,103192687.0
18,10.0,6.0,2.5052636610344052,103261386.0
18,10.0,7.0,2.5052636610344052,103112107.0
18,10.0,8.0,2.5052636610344052,103247195.0
18,10.0,9.0,2.5052636610344052,103206315.0
18,12.5,7.5,2.5052636610344052,103221924.0
18,12.5,8.75,2.5052636610344052,103125596.0
18,12.5,10.0,2.5052636610344052,103143395.0
18,12.5,11.25,2.5052636610344052,103091815.0
19,2.5,1.5,1.1882522869855165,49942838.0
19,2.5,1.75,1.1882522869855165,49860869.0
19,2.5,2.0,1.1882522869855165,49868109.0
19,2.5,2.25,2.2445739414542913,92533199.0
19,5.0,3.0,2.8614312149584293,117880579.0
19,5.0,3.5,2.8614312149584293,117862769.0
19,5.0,4.0,2.8614312149584293,117795139.0
19,5.0,4.5,2.8614312149584293,117799320.0
19,7.5,4.5,2.8614312149584293,117870789.0
19,7.5,5.25,4.519416695460677,185357865.0
19,7.5,6.0,4.519416695460677,185388939.0
19,7.5,6.75,4.519416695460677,185396557.0
19,10.0,6.0,4.519416695460677,185324960.0
19,10.0,7.0,4.519416695460677,185318659.0
19,10.0,8.0,4.519416695460677,185346368.0
19,10.0,9.0,4.519416695460677,185326127.0
19,12.5,7.5,4.519416695460677,185385396.0
19,12.5,8.75,4.519416695460677,185382636.0
19,12.5,10.0,4.519416695460677,185368725.0
19,12.5,11.25,4.519416695460677,185309645.0
20,2.5,1.5,1.4894538400694728,71697174.0
20,2.5,1.75,1.7417117562144995,72770743.0
20,2.5,2.0,1.9713619938120246,2579237983.0
20,2.5,2.25,2.194934039376676,2568239620.0
20,5.0,3.0,2.9996634470298886,123660292.0
20,5.0,3.5,3.4815716007724404,2566004560.0
20,5.0,4.0,3.868112967349589,1816345611.0
20,5.0,4.5,4.148777175694704,1798168528.0
20,7.5,4.5,4.148777175694704,1740068121.0
20,7.5,5.25,4.148777175694704,2620691375.0
20,7.5,6.0,5.755473533645272,2549612511.0
20,7.5,6.75,5.755473533645272,2607087204.0
20,10.0,6.0,5.755473533645272,2528928280.0
20,10.0,7.0,5.755473533645272,2715373059.0
20,10.0,8.0,5.755473533645272,2592625595.0
20,10.0,9.0,5.755473533645272,2492024805.0
20,12.5,7.5,5.755473533645272,2583505776.0
20,12.5,8.75,5.755473533645272,2603698259.0
20,12.5,10.0,5.755473533645272,2519757758.0
20,12.5,11.25,5.755473533645272,2606971383.0
21,2.5,1.5,1.2190685262903571,85279900.0
21,2.5,1.75,1.2190685262903571,89164382.0
21,2.5,2.0,1.9187525184825063,95740537.0
21,2.5,2.25,2.19834550190717,94195263.0
21,5.0,3.0,2.8257648842409253,117727960.0
21,5.0,3.5,3.497042584232986,144237220.0
21,5.0,4.0,3.805041859857738,158446929.0
21,5.0,4.5,4.4875098476186395,185462633.0
21,7.5,4.5,4.4875098476186395,185563972.0
21,7.5,5.25,4.7955091232433915,199669883.0
21,7.5,6.0,4.7955091232433915,199672214.0
21,7.5,6.75,4.7955091232433915,199703431.0
21,10.0,6.0,4.7955091232433915,199356172.0
